DRUG SMILES,FRAG_SMILES
CN1C[C@H](NC(=O)Cc2cc(F)ccc2F)[C@H](c2ccccc2)C1,CC(=O)Cc1cc(F)ccc1F
O=C(CCc1cccc([N+](=O)[O-])c1)NC[C@H](CO)c1cccnc1,CC(=O)CCc1cccc([N+](=O)[O-])c1
CC[C@@H](C)n1[nH]c(=NC(=O)[C@@H]2CCC(=O)NC2)cc1C,CC(=O)[C@@H]1CCC(=O)NC1
CC[C@H](C)NC(=O)N[C@@H]1CCN(c2ccccc2OC(F)F)C1=O,Cc1ccccc1C
CCCCNC(=O)CC[N@@H+]1CCn2cccc2[C@H]1c1ccccc1,CC(=O)CC[N@@H+]1CCn2cccc2[C@H]1c1ccccc1
Cc1cc(F)ccc1[C@@H](O)CN1C(=O)C[C@@](C)(c2ccccc2)C1=O,CN1C(=O)C[C@@](C)(c2ccccc2)C1=O
CCn1nncc1C(=O)N[C@H](C)Cc1ccc(O)cc1,CCn1nncc1C(C)=O
CCOC(=O)C[C@@H](C)[S@](C)=O,CC(=O)C[C@@H](C)[S@](C)=O
Cc1sc(C(=O)N[C@H]2C[N@@H+](C)C[C@@H]2c2ccccc2)cc1[N+](=O)[O-],CC(=O)c1cc([N+](=O)[O-])c(C)s1
OC[C@]1(F)CCN(c2ccnc3cc(F)cnc23)C1,Cc1ccnc2cc(F)cnc12
Cc1sc(C(=O)N[C@H]2C[N@H+](C)C[C@@H]2c2ccccc2)cc1[N+](=O)[O-],CC(=O)c1cc([N+](=O)[O-])c(C)s1
CN1CCC[C@@H](NS(=O)(=O)c2cc(Cl)ccc2Cl)C1=O,CS(=O)(=O)c1cc(Cl)ccc1Cl
CCCCNC(=O)CC[N@H+]1CCn2cccc2[C@H]1c1ccccc1,CC(=O)CC[N@H+]1CCn2cccc2[C@H]1c1ccccc1
C[C@](O)(C(=O)NCc1ccc(O)cc1)C1CCOCC1,CNCc1ccc(O)cc1
C[C@@H]1C[N@H+](Cc2ccccn2)CC[C@@H]1NC(=O)c1ccccc1O,CN[C@H]1CC[N@@H+](Cc2ccccn2)C[C@H]1C
Cc1sc(C(=O)N[C@H]2CN(C)C[C@@H]2c2ccccc2)cc1[N+](=O)[O-],CN[C@H]1CN(C)C[C@@H]1c1ccccc1
CCCCNC(=O)CCN1CCn2cccc2[C@H]1c1ccccc1,CN1CCn2cccc2[C@H]1c1ccccc1
C[C@H](Oc1cccc(F)c1)C(=O)N[C@@H]1C[N@H+](C)C[C@@H]1c1ccccc1,CN[C@@H]1C[N@H+](C)C[C@@H]1c1ccccc1
CN1CCC[C@@H](NS(=O)(=O)c2cccc(Cl)c2Cl)C1=O,CS(=O)(=O)c1cccc(Cl)c1Cl
CC[C@@]1(C)CCN(C(=O)C(=O)NCC2(C)CCOCC2)C1,CC[C@@]1(C)CCN(C)C1
C[C@H](Oc1cccc(F)c1)C(=O)N[C@@H]1C[N@@H+](C)C[C@@H]1c1ccccc1,CN[C@@H]1C[N@@H+](C)C[C@@H]1c1ccccc1
C[C@@H]1C[N@@H+](Cc2ccccn2)CC[C@@H]1NC(=O)c1ccccc1O,CN[C@H]1CC[N@H+](Cc2ccccn2)C[C@H]1C
CCNC(=O)c1ccc(O[C@H](C)C(=O)Nc2ccc(Cl)cc2)cc1,CC(=O)c1ccc(C)cc1
C[C@H](Oc1cccc(F)c1)C(=O)N[C@@H]1CN(C)C[C@@H]1c1ccccc1,CN[C@@H]1CN(C)C[C@@H]1c1ccccc1
C[C@@H](CSCc1ccccc1)C(=O)N[C@H]1CCc2[nH]cnc2C1,CN[C@H]1CCc2[nH]cnc2C1
C[C@@H]1CN(Cc2ccccn2)CC[C@@H]1NC(=O)c1ccccc1[O-],CCc1ccccn1
COC(=O)[C@@H](CF)NC(=O)c1cccc(NC(=O)[C@H]2CCCO2)c1,CNc1cccc(C(C)=O)c1
Cc1ccc(C(=O)N[C@H]2CC[N@@H+](Cc3ccccn3)C[C@@H]2C)c(C)c1,CC(=O)c1ccc(C)cc1C
Nc1ncncc1CNC(=O)c1cc(O)ccc1Cl,CC(=O)c1cc(O)ccc1Cl
C[C@@H](CSCc1ccccc1)C(=O)N[C@H]1CCc2nc[nH]c2C1,CN[C@H]1CCc2nc[nH]c2C1
C[C@@H]1CN(Cc2ccccn2)CC[C@@H]1NC(=O)c1ccccc1O,CCc1ccccn1
Nc1ncncc1CNC(=O)c1cc([O-])ccc1Cl,CC(=O)c1cc([O-])ccc1Cl
C[C@@H](CSCc1ccccc1)C(=O)N[C@H]1CCc2[nH+]c[nH]c2C1,CN[C@H]1CCc2[nH+]c[nH]c2C1
CN(C)C(=O)c1cncc(NCCCOC(F)F)n1,CCCCNc1cncc(C(C)=O)n1
C[C@@H](CSCc1ccccc1)C(=O)N[C@H]1CCc2[nH]c[nH+]c2C1,CN[C@H]1CCc2[nH]c[nH+]c2C1
Cc1ccc(C(=O)N[C@H]2CC[N@H+](Cc3ccccn3)C[C@@H]2C)c(C)c1,CN[C@H]1CC[N@H+](Cc2ccccn2)C[C@@H]1C
O=C(Nc1c(F)c(F)c(F)c(F)c1F)C(=O)N1CC[C@@H](C2CC2)C1,CNc1c(F)c(F)c(F)c(F)c1F
CCCCNc1cc(NCC2(COC)CCC2)nc(N)n1,Cc1cc(C)nc(N)n1
Cc1n[nH]cc1CCCNC(=O)N[C@H]1CCC[C@@H](C(=O)NC(C)C)C1,CN[C@H]1CCC[C@@H](C(C)=O)C1
Cc1c(C(=O)N2CCO[C@H](c3cccc(O)c3)C2)sc2nccn12,CN1CCO[C@H](c2cccc(O)c2)C1
COc1ccc(Cl)cc1CS(=O)(=O)N[C@@H]1CCCN(C)C1=O,COc1ccc(Cl)cc1CS(C)(=O)=O
Cc1ccc(C(=O)N[C@H]2CCN(Cc3ccccn3)C[C@@H]2C)c(C)c1,CC(=O)c1ccc(C)cc1C
CCCCNc1cc(NCC2(COC)CCC2)nc(N)[nH+]1,Cc1cc(C)[nH+]c(N)n1
COC(=O)[C@H](C)n1ccnc1C,Cc1nccn1C
CCCCNc1cc(NCC2(COC)CCC2)[nH+]c(N)n1,Cc1cc(C)[nH+]c(N)n1
C[C@H]1C[N@H+](Cc2ccccn2)CC[C@@H]1NC(=O)c1ccc(F)cc1F,CC(=O)c1ccc(F)cc1F
O=C(CCC1CCCC1)NCC(=O)NC[C@H](CO)c1cccnc1,CC(=O)CCC1CCCC1
Cc1[nH]ncc1CCCNC(=O)N[C@H]1CCC[C@@H](C(=O)NC(C)C)C1,CN[C@H]1CCC[C@@H](C(C)=O)C1
CC(F)(F)c1ccc(C(=O)NCc2cncnc2N)cc1,CC(=O)c1ccc(C(C)(F)F)cc1
C[C@H]1C[N@@H+](Cc2ccccn2)CC[C@@H]1NC(=O)c1ccc(F)cc1F,CC(=O)c1ccc(F)cc1F
COc1cccc([C@@H](O)C(=O)NC2CC(c3ccccc3OC)C2)c1,COc1cccc([C@@H](O)C(C)=O)c1
COC(=O)c1cnc(NCc2ncnn2C(C)(C)C)nc1,CC(=O)c1cnc(C)nc1
C[C@H]1CN(Cc2ccccn2)CC[C@@H]1NC(=O)c1ccc(F)cc1F,CC(=O)c1ccc(F)cc1F
Cn1nnc2cc(C(=O)NC[C@@H](CO)c3ccccc3Cl)cnc21,CC(=O)c1cnc2c(c1)nnn2C
Cc1nc(CNC(=O)c2cc3c(s2)CCOC3)c2n1CCCC2,CC(=O)c1cc2c(s1)CCOC2
CC[C@@H](C)NC(=O)N[C@@H]1CCN(c2ccccc2OC(F)F)C1=O,Cc1ccccc1C
O=C(NC[C@@H](CO)c1cccnc1)[C@H](O)Cc1ccccc1Cl,CC(=O)[C@H](O)Cc1ccccc1Cl
Cc1[nH+]c(CNC(=O)c2cc3c(s2)CCOC3)c2n1CCCC2,CC(=O)c1cc2c(s1)CCOC2
Cc1ccc(C(=O)N[C@H]2CC[N@@H+](Cc3ccccn3)C[C@@H]2C)cc1C,CC(=O)c1ccc(C)c(C)c1
CCCCNc1cc(N[C@H]2CSC2(C)C)nc(N)n1,Cc1cc(C)nc(N)n1
Cc1cc(C)cc(C(=O)NCC(=O)NC[C@@H](CO)c2cccnc2)c1,CC(=O)c1cc(C)cc(C)c1
CC(C)NC(=O)[C@H]1CCC[C@@H](NC(=O)NCCCOCC2CC2)C1,CN[C@@H]1CCC[C@H](C(C)=O)C1
O=C(Cc1cccc(OC(F)(F)F)c1)N[C@H]1CCc2[nH]cnc2C1,CC(=O)Cc1cccc(C)c1
CCCCNc1cc(N[C@H]2CSC2(C)C)nc(N)[nH+]1,Cc1cc(C)[nH+]c(N)n1
O=C(Cc1cccc(OC(F)(F)F)c1)N[C@H]1CCc2nc[nH]c2C1,CC(=O)Cc1cccc(C)c1
Cc1noc(COCC(=O)NC[C@@H](CO)c2ccccc2Cl)n1,CCc1nc(C)no1
CCCCNc1cc(N[C@H]2CSC2(C)C)[nH+]c(N)n1,Cc1cc(C)[nH+]c(N)n1
Cc1ccc(C(=O)N[C@H]2CC[N@H+](Cc3ccccn3)C[C@@H]2C)cc1C,CC(=O)c1ccc(C)c(C)c1
O=C(Cc1cccc(OC(F)(F)F)c1)N[C@H]1CCc2[nH+]c[nH]c2C1,CC(=O)Cc1cccc(C)c1
N#Cc1csc(C[NH2+]CC(=O)NCc2ccco2)c1,CC(=O)C[NH2+]Cc1cc(C#N)cs1
O=C(Cc1cccc(OC(F)(F)F)c1)N[C@H]1CCc2[nH]c[nH+]c2C1,CC(=O)Cc1cccc(C)c1
Cc1ccc(C(=O)N[C@H]2CCN(Cc3ccccn3)C[C@@H]2C)cc1C,CC(=O)c1ccc(C)c(C)c1
Cc1cc(C(=O)N[C@H]2CC[N@@H+](Cc3ccccn3)C[C@@H]2C)sc1C,CN[C@H]1CC[N@@H+](Cc2ccccn2)C[C@@H]1C
C[C@H](CC(=O)OC(C)(C)C)NC(=O)N1CC[C@H](N2CCCC2=O)C1,CN[C@H](C)CC(C)=O
Cc1nnnn1-c1cccc(NC(=O)NC(C)(C)c2nccs2)c1,CNc1cccc(C)c1
N#Cc1csc(CNCC(=O)NCc2ccco2)c1,CCc1cc(C#N)cs1
O=C(CSCc1cccc(Cl)c1)N[C@H]1CCc2[nH]cnc2C1,CN[C@H]1CCc2[nH]cnc2C1
Cc1cc(C(=O)N[C@H]2CC[N@H+](Cc3ccccn3)C[C@@H]2C)sc1C,CN[C@H]1CC[N@H+](Cc2ccccn2)C[C@@H]1C
Cc1c(CC(=O)N[C@@H](C)Cc2cccc(O)c2)cnn1C,CN[C@@H](C)Cc1cccc(O)c1
O=C(CSCc1cccc(Cl)c1)N[C@H]1CCc2nc[nH]c2C1,CC(=O)CSCc1cccc(Cl)c1
COc1cc(F)c(C(=O)NC[C@@H](CO)c2cccnc2)cc1OC,COc1cc(F)c(C(C)=O)cc1OC
Cc1ccc2oc(N3CCn4c(CO)nnc4C3)nc2c1,CN1CCn2c(CO)nnc2C1
C[N@@H+](CCN[C@@H]1CCSc2ccccc21)C1CCCC1,C[C@@H]1CCSc2ccccc21
O=C(CSCc1cccc(Cl)c1)N[C@H]1CCc2[nH+]c[nH]c2C1,CC(=O)CSCc1cccc(Cl)c1
Cc1cc(C(=O)N[C@H]2CCN(Cc3ccccn3)C[C@@H]2C)sc1C,CCc1ccccn1
O=C(CSCc1cccc(Cl)c1)N[C@H]1CCc2[nH]c[nH+]c2C1,CN[C@H]1CCc2[nH]c[nH+]c2C1
CSc1ccc(NC(=O)CNC(=O)c2ccc(F)cc2F)nc1,CC(=O)c1ccc(F)cc1F
COCCO[C@H]1CCCN(c2ccnc(C#N)c2)C1,Cc1ccnc(C#N)c1
O=C(Nc1ccc(C(F)(F)F)cc1)C(=O)N1CC[C@H](C2CC2)C1,CNc1ccc(C(F)(F)F)cc1
CSc1ccc(NC(=O)c2nc(SC)n3ccccc23)nc1,CSc1nc(C(C)=O)c2ccccn12
CC[N@H+](CC(=O)NCc1cn2ccccc2n1)C1CC1,CNCc1cn2ccccc2n1
O=C(Nc1cccc(OCC(F)F)n1)[C@H]1C[C@@H]2CCCC[N@@H+]2C1,CC(=O)[C@H]1C[C@@H]2CCCC[N@@H+]2C1
COC(=O)[C@H](CF)NC(=O)c1cccc(NC(=O)[C@@H]2CCCO2)c1,CNc1cccc(C(C)=O)c1
COCCOc1ccccc1NC(=O)N1CC[C@H](c2cnn(C)c2)C1,CN1CC[C@H](c2cnn(C)c2)C1
O=C(Nc1cccc(OCC(F)F)n1)[C@H]1C[C@@H]2CCCC[N@H+]2C1,CNc1cccc(C)n1
CC[N@@H+](CC(=O)NCc1cn2ccccc2n1)C1CC1,CNCc1cn2ccccc2n1
C[N@H+]1C[C@H](c2ccccc2)[C@@H](NC(=O)CCc2ccc(F)cc2)C1,CC(=O)CCc1ccc(F)cc1
CCN(CC(=O)NCc1cn2ccccc2n1)C1CC1,CNCc1cn2ccccc2n1
CCCCNC(=O)CC[N@H+](C)Cc1ccc(Br)s1,CC(=O)CC[N@H+](C)Cc1ccc(Br)s1
COc1cc(F)c(C(=O)NC[C@H](CO)c2cccnc2)cc1OC,COc1cc(F)c(C(C)=O)cc1OC
CC[N@H+](CC(=O)NCc1cn2ccccc2[nH+]1)C1CC1,CNCc1cn2ccccc2[nH+]1
CC[N@@H+](CC(=O)NCc1cn2ccccc2[nH+]1)C1CC1,CNCc1cn2ccccc2[nH+]1
C[N@@H+]1C[C@H](c2ccccc2)[C@@H](NC(=O)CCc2ccc(F)cc2)C1,CC(=O)CCc1ccc(F)cc1
O=C(NC[C@@H](CO)c1cccnc1)c1[nH]nc2ccc([N+](=O)[O-])cc12,CC(=O)c1[nH]nc2ccc([N+](=O)[O-])cc12
CN1C[C@H](c2ccccc2)[C@@H](NC(=O)CCc2ccc(F)cc2)C1,CC(=O)CCc1ccc(F)cc1
C[C@H](Cn1ccnc1)NC(=O)c1ccccc1-n1cccn1,CC(=O)c1ccccc1C
O=C(NC[C@@H](CO)c1cccnc1)c1n[nH]c2ccc([N+](=O)[O-])cc12,CC(=O)c1n[nH]c2ccc([N+](=O)[O-])cc12
CCCCNC(=O)CC[N@@H+](C)Cc1ccc(Br)s1,CC(=O)CC[N@@H+](C)Cc1ccc(Br)s1
C[C@H](Cn1cc[nH+]c1)NC(=O)c1ccccc1-n1cccn1,CC(=O)c1ccccc1C
CC[C@@H](C)NC(=O)N[C@H]1CCN(c2ccccc2OC(F)F)C1=O,Cc1ccccc1C
Cc1ccc(F)cc1NC(=O)N1CC[C@@H]([NH+]2CCN(C)CC2)[C@H](C)C1,C[C@@H]1CN(C)CC[C@H]1[NH+]1CCN(C)CC1
C[C@H](Oc1cccc(CO)c1)C(=O)NC[C@@H](CO)c1cccnc1,Cc1cccc(CO)c1
CCCCNC(=O)CCN(C)Cc1ccc(Br)s1,CCc1ccc(Br)s1
Cc1ccc(F)cc1NC(=O)N1CC[C@@H](N2CCN(C)CC2)[C@H](C)C1,CNc1cc(F)ccc1C
Cn1cc(C[C@@H]2CCN(C(=O)N[C@H]3CCO[C@@H](C(C)(C)C)C3)C2)cn1,CN[C@H]1CCO[C@@H](C(C)(C)C)C1
CC(C)(C)OC(=O)CSCC(=O)NC[C@@H](CO)c1cccnc1,CNC[C@@H](CO)c1cccnc1
CCOCCCNC(=O)N[C@@H]1CC[N@H+](Cc2ccccn2)C[C@@H]1C,CN[C@@H]1CC[N@H+](Cc2ccccn2)C[C@@H]1C
CCCCCCOCC(=O)N[C@H]1CC[N@H+](Cc2ccccn2)C[C@@H]1C,CN[C@H]1CC[N@H+](Cc2ccccn2)C[C@@H]1C
COc1cnc(C(=O)Nc2ccc(OC)c(CO)c2)nc1,COc1cnc(C(C)=O)nc1
C[C@@](O)(C(=O)NCc1ccc(O)cc1)C1CCOCC1,CC(=O)[C@@](C)(O)C1CCOCC1
CCOCCCNC(=O)N[C@@H]1CC[N@@H+](Cc2ccccn2)C[C@@H]1C,CN[C@@H]1CC[N@@H+](Cc2ccccn2)C[C@@H]1C
O=C(NC[C@H](CO)c1cccnc1)c1cc2c([nH]c1=O)CCCCC2,CC(=O)c1cc2c([nH]c1=O)CCCCC2
COC(=O)[C@H](C)n1cc[nH+]c1C,Cc1[nH+]ccn1C
CCCCCCOCC(=O)N[C@H]1CC[N@@H+](Cc2ccccn2)C[C@@H]1C,CN[C@H]1CC[N@@H+](Cc2ccccn2)C[C@@H]1C
C[C@H](O)CC(C)(C)CNC(=O)N1CCC2(Cc3ccccc3C2)C1,CN1CCC2(Cc3ccccc3C2)C1
C[C@H](Oc1cccc(F)c1)C(=O)N[C@H]1C[N@H+](C)C[C@@H]1c1ccccc1,CN[C@H]1C[N@H+](C)C[C@@H]1c1ccccc1
CCOCCCNC(=O)N[C@@H]1CCN(Cc2ccccn2)C[C@@H]1C,CCc1ccccn1
O=C(NC[C@@H](CO)c1cccnc1)[C@@H](O)Cc1ccccc1Cl,CC(=O)[C@@H](O)Cc1ccccc1Cl
CCCCCCOCC(=O)N[C@H]1CCN(Cc2ccccn2)C[C@@H]1C,CCc1ccccn1
C[C@H](Oc1cccc(F)c1)C(=O)N[C@H]1C[N@@H+](C)C[C@@H]1c1ccccc1,CN[C@H]1C[N@@H+](C)C[C@@H]1c1ccccc1
O=C(NC[C@@H](CO)c1cccnc1)c1cnnn1-c1cccc(F)c1,CC(=O)c1cnnn1C
C[C@H](Oc1cccc(F)c1)C(=O)N[C@H]1CN(C)C[C@@H]1c1ccccc1,CN[C@H]1CN(C)C[C@@H]1c1ccccc1
C[C@H](NC(=O)C(=O)NCC1(C)CCOCC1)C1CCCC1,CN[C@@H](C)C1CCCC1
CCOc1ccccc1C(F)(F)C(=O)N[C@H]1CCc2[nH]cnc2C1,CCOc1ccccc1C(F)(F)C(C)=O
CCc1nnc(NC(=O)N[C@@H]2CCC[C@@H](C(=O)NC(C)C)C2)s1,CCc1nnc(NC)s1
O=C(NCc1noc(C2CC2)n1)c1cc([N+](=O)[O-])c[nH]1,CC(=O)c1cc([N+](=O)[O-])c[nH]1
CN1C(=O)c2ccc(S(=O)(=O)NC3C(C)(C)C3(C)C)cc2C1=O,CN1C(=O)c2ccc(S(C)(=O)=O)cc2C1=O
CCOc1ccccc1C(F)(F)C(=O)N[C@H]1CCc2nc[nH]c2C1,CCOc1ccccc1C(F)(F)C(C)=O
CCOc1ccccc1C(F)(F)C(=O)N[C@H]1CCc2[nH+]c[nH]c2C1,CCOc1ccccc1C(F)(F)C(C)=O
CCOc1ccccc1C(F)(F)C(=O)N[C@H]1CCc2[nH]c[nH+]c2C1,CCOc1ccccc1C(F)(F)C(C)=O
CCN(C[C@H]1CCCO1)C(=O)[C@H]1CCn2cncc2C1,CC(=O)[C@H]1CCn2cncc2C1
COC(=O)[C@H](CF)NC(=O)c1csc(-c2ccc(C)n2C)n1,CN[C@@H](CF)C(C)=O
Cc1cc(C)cc(C(=O)N[C@H]2CC[N@@H+](Cc3ccccn3)C[C@@H]2C)c1,CC(=O)c1cc(C)cc(C)c1
CCN(C[C@H]1CCCO1)C(=O)[C@H]1CCn2c[nH+]cc2C1,CC(=O)[C@H]1CCn2c[nH+]cc2C1
Cc1n[nH]cc1CCCNC(=O)N[C@H]1CCC[C@H](C(=O)NC(C)C)C1,CN[C@H]1CCC[C@H](C(C)=O)C1
Cc1cn2c(n1)[C@H](CNC(=O)C[C@H](C)c1c(C)n[nH]c1C)CCC2,CC(=O)C[C@H](C)c1c(C)n[nH]c1C
C[C@@H](CC(=O)OC(C)(C)C)NC(=O)N1CC[C@@H](N2CCCC2=O)C1,CN[C@@H](C)CC(C)=O
Cc1cn2c([nH+]1)[C@H](CNC(=O)C[C@H](C)c1c(C)n[nH]c1C)CCC2,CC(=O)C[C@H](C)c1c(C)n[nH]c1C
COCCO[C@@H]1CCCN(c2cc(C#N)cc(C)n2)C1,Cc1cc(C#N)cc(C)n1
Cc1cc(C)cc(C(=O)N[C@H]2CC[N@H+](Cc3ccccn3)C[C@@H]2C)c1,CC(=O)c1cc(C)cc(C)c1
CN(Cc1nncn1C)C(=O)c1ccc(OC2CCOCC2)cc1,CC(=O)c1ccc(C)cc1
Cc1[nH]ncc1CCCNC(=O)N[C@H]1CCC[C@H](C(=O)NC(C)C)C1,CN[C@H]1CCC[C@H](C(C)=O)C1
CCCCN1C(=O)c2ccc(C(=O)N3CC[C@@H](C4CC4)C3)cc2C1=O,CC(=O)c1ccc2c(c1)C(=O)N(C)C2=O
O=C(CCCC[C@@H]1SC[C@H]2NC(=O)N[C@@H]21)NCC1=CCCOC1,CC(=O)CCCC[C@@H]1SC[C@H]2NC(=O)N[C@H]12
Cc1cc(C)cc(C(=O)N[C@H]2CCN(Cc3ccccn3)C[C@@H]2C)c1,CC(=O)c1cc(C)cc(C)c1
COCCn1cc(CNc2cc(C#N)cc(C)n2)cn1,Cc1cc(C#N)cc(C)n1
O=C(N[C@H]1CCc2[nH]cnc2C1)c1c[nH]nc1-c1cccc(Cl)c1,CC(=O)c1c[nH]nc1C
O=C(N[C@H]1CCc2nc[nH]c2C1)c1c[nH]nc1-c1cccc(Cl)c1,CC(=O)c1c[nH]nc1C
CC(C)(C)OC(=O)c1cnc(N2CC[C@](F)(CO)C2)cn1,CN1CC[C@](F)(CO)C1
Cc1occc1C(=O)NCC(=O)N[C@H]1C[C@@H]1c1c(F)cccc1F,CN[C@H]1C[C@@H]1c1c(F)cccc1F
O=C(N[C@H]1CCc2[nH+]c[nH]c2C1)c1c[nH]nc1-c1cccc(Cl)c1,CC(=O)c1c[nH]nc1C
CC[C@H](NS(=O)(=O)CCOC(C)C)c1nnc2n1CCCCC2,CC[C@H](C)c1nnc2n1CCCCC2
O=C(N[C@H]1CCc2[nH]c[nH+]c2C1)c1c[nH]nc1-c1cccc(Cl)c1,CC(=O)c1c[nH]nc1C
CC(C)[C@@H](C)CNC(=O)C(=O)NCC1(C)CCOCC1,CNCC1(C)CCOCC1
CC(C)(C)S(=O)(=O)CC(=O)NC[C@@H](CO)c1ccccc1Cl,CNC[C@@H](CO)c1ccccc1Cl
CCc1nccn1[C@H]1CCCN(C(=O)c2c(NC(C)=O)c[nH]c2C)C1,CNc1c[nH]c(C)c1C(C)=O
CCc1cc(NC(=O)N2CCN(Cc3cccs3)CC2)n(C)n1,CCc1cc(NC)n(C)n1
CCOC(=O)[C@@H](CC)Sc1nnnn1Cc1ccco1,CC[C@@H](Sc1nnnn1C)C(C)=O
CCc1[nH+]ccn1[C@H]1CCCN(C(=O)c2c(NC(C)=O)c[nH]c2C)C1,CNc1c[nH]c(C)c1C(C)=O
CCCN(CCC)C(=O)COc1c(CO)cc(OC)cc1CO,COc1cc(CO)c(C)c(CO)c1
COc1ccc(C(=O)N[C@@H]2CCc3[nH]cnc3C2)cc1-c1ccccn1,COc1ccc(C(C)=O)cc1C
CC(C)CCSCC(=O)N[C@H]1CC[N@H+](Cc2ccccn2)C[C@H]1C,CN[C@H]1CC[N@H+](Cc2ccccn2)C[C@H]1C
C[C@H](Sc1ccc([N+](=O)[O-])cc1)C(=O)N(C)Cc1nncn1C,CC(=O)[C@H](C)Sc1ccc([N+](=O)[O-])cc1
COc1ccc(C(=O)N[C@@H]2CCc3nc[nH]c3C2)cc1-c1ccccn1,COc1ccc(C(C)=O)cc1C
Cc1nn(CCC(=O)N[C@H](C(C)C)C(C)(C)O)c(C)c1[N+](=O)[O-],Cc1nn(C)c(C)c1[N+](=O)[O-]
COc1ccc(C(=O)N[C@@H]2CCc3[nH+]c[nH]c3C2)cc1-c1ccccn1,COc1ccc(C(C)=O)cc1C
CCc1cc(NC(=O)N2CC[NH+](Cc3cccs3)CC2)n(C)n1,CN1CC[NH+](Cc2cccs2)CC1
COc1ccc(C(=O)N[C@@H]2CCc3[nH]c[nH+]c3C2)cc1-c1ccccn1,COc1ccc(C(C)=O)cc1C
CC(C)CCSCC(=O)N[C@H]1CC[N@@H+](Cc2ccccn2)C[C@H]1C,CN[C@H]1CC[N@@H+](Cc2ccccn2)C[C@H]1C
CN(Cc1nncn1C)C(=O)c1cnc2c(F)cc(F)cc2c1O,CC(=O)c1cnc2c(F)cc(F)cc2c1O
CN(Cc1nncn1C)C(=O)c1c[n-]c2c(F)cc(F)cc2c1=O,CC(=O)c1c[n-]c2c(F)cc(F)cc2c1=O
O=C(Cc1cccc(OC(F)(F)F)c1)N[C@@H]1CCc2[nH]cnc2C1,CC(=O)Cc1cccc(C)c1
O=C(Cc1cccc(OC(F)(F)F)c1)N[C@@H]1CCc2nc[nH]c2C1,CC(=O)Cc1cccc(C)c1
O=C(NC[C@@H](CO)c1cccnc1)c1ccnc(OC2CCC2)c1,CNC[C@@H](CO)c1cccnc1
O=C(Cc1cccc(OC(F)(F)F)c1)N[C@@H]1CCc2[nH+]c[nH]c2C1,CC(=O)Cc1cccc(C)c1
O=C(Cc1cccc(OC(F)(F)F)c1)N[C@@H]1CCc2[nH]c[nH+]c2C1,CC(=O)Cc1cccc(C)c1
C[C@H](NC(=O)[C@](C)(O)C1CCOCC1)c1cccc(O)c1,CN[C@@H](C)c1cccc(O)c1
Cc1ccc(-n2cnnn2)cc1NC(=O)NC(C)(C)c1nccs1,CNc1cc(C)ccc1C
CC(C)CCSCC(=O)N[C@H]1CCN(Cc2ccccn2)C[C@H]1C,CCc1ccccn1
O=C(NC[C@H](CO)c1cccnc1)c1ccc(OCC(F)F)nc1,CC(=O)c1ccc(C)nc1
COc1ccc(C(=O)N[C@H]2CCc3[nH]cnc3C2)cc1-c1ccccn1,COc1ccc(C(C)=O)cc1C
COc1ccc(C(=O)N[C@H]2CCc3nc[nH]c3C2)cc1-c1ccccn1,COc1ccc(C(C)=O)cc1C
COCCn1cc(CNc2cc(C)nc(C#N)c2)cn1,Cc1cc(C)nc(C#N)c1
COc1ccc(C(=O)N[C@H]2CCc3[nH+]c[nH]c3C2)cc1-c1ccccn1,COc1ccc(C(C)=O)cc1C
CN(Cc1nncn1C)C(=O)COc1cccc(NC(=O)C2CC2)c1,CNc1cccc(C)c1
O=C(CNCc1cncs1)NCc1ccco1,CNCc1ccco1
CN(Cc1ccco1)[C@@H]1CCN(c2ccccc2OC(F)F)C1=O,Cc1ccccc1C
COc1ccc(C(=O)N[C@H]2CCc3[nH]c[nH+]c3C2)cc1-c1ccccn1,COc1ccc(C(C)=O)cc1C
C[C@@H](C(=O)N1CC[C@H](c2cnn(C)c2)C1)[N@@H+]1CCc2ccccc2C1,CC(=O)[C@H](C)[N@@H+]1CCc2ccccc2C1
CC(C)C(=O)N1CCCC[C@H]1C(=O)NC[C@@H](CO)c1cccnc1,CC(=O)[C@@H]1CCCCN1C
O=C(C[NH2+]Cc1cncs1)NCc1ccco1,CC(=O)C[NH2+]Cc1cncs1
O=C(N[C@@H]1CCc2nc[nH]c2C1)c1c[nH]nc1-c1ccccc1Cl,CC(=O)c1c[nH]nc1C
CC[C@H]1[C@@H](C)CC[N@@H+]1CC(=O)Nc1cc(-n2cnnn2)ccc1F,CNc1cc(C)ccc1F
C[N@H+](Cc1ccco1)[C@@H]1CCN(c2ccccc2OC(F)F)C1=O,Cc1ccccc1C
C[C@@H](C(=O)N1CC[C@H](c2cnn(C)c2)C1)[N@H+]1CCc2ccccc2C1,CC(=O)[C@H](C)[N@H+]1CCc2ccccc2C1
CCOC(=O)[C@H](CC)Sc1nnnn1Cc1ccco1,CC[C@H](Sc1nnnn1C)C(C)=O
O=C(N[C@@H]1CCc2[nH]cnc2C1)c1c[nH]nc1-c1ccccc1Cl,CC(=O)c1c[nH]nc1C
CC[C@H]1[C@@H](C)CC[N@H+]1CC(=O)Nc1cc(-n2cnnn2)ccc1F,CNc1cc(C)ccc1F
C[N@@H+](Cc1ccco1)[C@@H]1CCN(c2ccccc2OC(F)F)C1=O,Cc1ccccc1C
