SMILES,Canonical_SMILES
CCc1nc(NC)sc1Cc1ccccc1,CCc1nc(NC)sc1Cc1ccccc1
Cc1ccccc1,Cc1ccccc1
Cc1[nH]c2ncnc(C)c2c1C,Cc1[nH]c2ncnc(C)c2c1C
CCCC=CCCCCCCCC(C)=O,CCCC=CCCCCCCCC(C)=O
Cc1nn(C)c2ncnc(N)c12,Cc1nn(C)c2ncnc(N)c12
CCC=Cc1ccc(Cl)cc1,CCC=Cc1ccc(Cl)cc1
CNc1nc2ccccc2nc1C,CNc1nc2ccccc2nc1C
C=C1C(=O)OC2c3c(C)c(C)cc(C)c3CCC12,C=C1C(=O)OC2c3c(C)c(C)cc(C)c3CCC12
CCCC(C)=O,CCCC(C)=O
CNC(c1ccccc1OC)c1cc(Cl)c2cccnc2c1O,CNC(c1ccccc1OC)c1cc(Cl)c2cccnc2c1O
Cc1cc(C(=O)CSc2nnn(C)n2)on1,Cc1cc(C(=O)CSc2nnn(C)n2)on1
CNc1c(C#N)c2nc3ccccc3nc2n1C,CNc1c(C#N)c2nc3ccccc3nc2n1C
CC(=O)c1sc2nc3c(cc2c1N)C(=O)CCC3,CC(=O)c1sc2nc3c(cc2c1N)C(=O)CCC3
CC1=C(CCC(C)C)C(C)(C)CCC1,CC1=C(CCC(C)C)C(C)(C)CCC1
CC(=O)c1ccc(Cl)s1,CC(=O)c1ccc(Cl)s1
Cc1c(Cl)c2ccccc2n(C)c1=O,Cc1c(Cl)c2ccccc2n(C)c1=O
CN1CCC(Cc2ccccc2)CC1,CN1CCC(Cc2ccccc2)CC1
CNC(c1ccc(OC)c(OC)c1)c1cc(Cl)c2cccnc2c1O,CNC(c1ccc(OC)c(OC)c1)c1cc(Cl)c2cccnc2c1O
CC(=O)Cc1cccs1,CC(=O)Cc1cccs1
CNc1ccccc1,CNc1ccccc1
Cc1c[nH]c2ccccc12,Cc1c[nH]c2ccccc12
Cc1ccc(S(C)(=O)=O)cc1,Cc1ccc(S(C)(=O)=O)cc1
CNc1nc2cc(C)sc2n2c(C)cnc12,CNc1nc2cc(C)sc2n2c(C)cnc12
CNc1nc2cc(C)sc2n2c(C)cnc12,CNc1nc2cc(C)sc2n2c(C)cnc12
Cc1cc2nc(C)c3ncc(C)n3c2s1,Cc1cc2nc(C)c3ncc(C)n3c2s1
Cc1cc2nc(C)c3ncc(C)n3c2s1,Cc1cc2nc(C)c3ncc(C)n3c2s1
CC(=O)c1ccc(C2CCN(C)CC2)cc1,CC(=O)c1ccc(C2CCN(C)CC2)cc1
CC(=O)c1ccc(C2CCN(C)CC2)cc1,CC(=O)c1ccc(C2CCN(C)CC2)cc1
CC(=O)c1ccc(C2CCN(C)CC2)cc1,CC(=O)c1ccc(C2CCN(C)CC2)cc1
CC(=O)c1ccc(C2CCN(C)CC2)cc1,CC(=O)c1ccc(C2CCN(C)CC2)cc1
COc1ccc2[nH]c(C(C)=O)cc2c1,COc1ccc2[nH]c(C(C)=O)cc2c1
CNc1nc2cc(C)sc2n2c(C)cnc12,CNc1nc2cc(C)sc2n2c(C)cnc12
CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,CN1CCC23CCCCC2C1Cc1ccc(O)cc13
Cc1ncnc2cccc([N+](=O)[O-])c12,Cc1ncnc2cccc([N+](=O)[O-])c12
CNC(CC(C)=O)c1ccccc1,CNC(CC(C)=O)c1ccccc1
CCc1nc2scc(C)c2c(=O)[nH]1,CCc1nc2scc(C)c2c(=O)[nH]1
CC1C[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]2(C)[C@H]1O,CC1CC2C3CCc4cc(O)ccc4C3CCC2(C)C1O
CN1c2cccc3cccc(c23)S1(=O)=O,CN1c2cccc3cccc(c23)S1(=O)=O
CC(=O)C(=O)c1c[nH]c2ccccc12,CC(=O)C(=O)c1c[nH]c2ccccc12
CO,CO
Cc1cccnc1,Cc1cccnc1
CCC(O)C(N)COP(=O)(O)O,CCC(O)C(N)COP(=O)(O)O
COC1(C(C)=O)CCOc2c(F)cc(F)cc21,COC1(C(C)=O)CCOc2c(F)cc(F)cc21
CC(=O)c1cccc(CSc2nc(C)c(C#N)c(=O)[nH]2)c1,CC(=O)c1cccc(CSc2nc(C)c(C#N)c(=O)[nH]2)c1
CNc1c(F)cccc1F,CNc1c(F)cccc1F
CCCCCCc1ccc(NC)cc1,CCCCCCc1ccc(NC)cc1
CC(=O)c1ccccc1CC(CCCS)C(C)=O,CC(=O)c1ccccc1CC(CCCS)C(C)=O
CC(=O)c1ccc([N+](=O)[O-])o1,CC(=O)c1ccc([N+](=O)[O-])o1
CC(=O)C(=O)c1c(C)[nH]c2ccccc12,CC(=O)C(=O)c1c(C)[nH]c2ccccc12
CNc1ccc(C)c(F)c1,CNc1ccc(C)c(F)c1
COC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C,COC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C
CC(c1ccc(F)cc1)c1ccc(F)cc1,CC(c1ccc(F)cc1)c1ccc(F)cc1
CC(=O)[C@H](C)N,CC(=O)C(C)N
CC(=O)Cc1ccccc1,CC(=O)Cc1ccccc1
CC(=O)c1cccc(C)c1,CC(=O)c1cccc(C)c1
CCCc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)cc(O)c1O,CCCc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)cc(O)c1O
CNc1nc(C)c2c(C)cccc2n1,CNc1nc(C)c2c(C)cccc2n1
CC(=O)c1ccc(F)cc1,CC(=O)c1ccc(F)cc1
CNc1nc(C)c2ccc(C)cc2n1,CNc1nc(C)c2ccc(C)cc2n1
CNc1nc(C)c2cccc(C)c2n1,CNc1nc(C)c2cccc(C)c2n1
CCc1cccc(C)c1,CCc1cccc(C)c1
COc1ccc(C#N)c2[nH]cc(C(=O)C(C)=O)c12,COc1ccc(C#N)c2[nH]cc(C(=O)C(C)=O)c12
CNc1cc2c(C)ncnc2cc1OC,CNc1cc2c(C)ncnc2cc1OC
CC(=NO)c1cc(C)ccc1O,CC(=NO)c1cc(C)ccc1O
CC(c1cccnc1F)C1CC1,CC(c1cccnc1F)C1CC1
CC(=O)c1cc2cc(Cl)ccc2[nH]1,CC(=O)c1cc2cc(Cl)ccc2[nH]1
CC(c1ccccc1)C1CNCCO1,CC(c1ccccc1)C1CNCCO1
CC(c1ccccc1)C1CNCCO1,CC(c1ccccc1)C1CNCCO1
CCCn1c(=O)c2cc(OC)c(OC)cc2c2nnc3cc4c(cc3c21)OCO4,CCCn1c(=O)c2cc(OC)c(OC)cc2c2nnc3cc4c(cc3c21)OCO4
CCCc1ccc(C(F)(F)F)cc1,CCCc1ccc(C(F)(F)F)cc1
CCCn1c(=O)c2cc(OC)c(OC)cc2c2cnc3cc4c(cc3c21)OCO4,CCCn1c(=O)c2cc(OC)c(OC)cc2c2cnc3cc4c(cc3c21)OCO4
CCCn1c(=O)c2cc(OC)c(OC)cc2c2nnc3cc4c(cc3c21)OCO4,CCCn1c(=O)c2cc(OC)c(OC)cc2c2nnc3cc4c(cc3c21)OCO4
CC(=O)c1ccccc1C,CC(=O)c1ccccc1C
CCCc1ccc(F)cc1,CCCc1ccc(F)cc1
CNc1nc(C)c2ccc(C)cc2n1,CNc1nc(C)c2ccc(C)cc2n1
Cc1ccc2c(C)nc(C)nc2c1,Cc1ccc2c(C)nc(C)nc2c1
CCc1c(C)cc(O)cc1C(C)=O,CCc1c(C)cc(O)cc1C(C)=O
Cc1ccc2c(C)nc(C)nc2c1,Cc1ccc2c(C)nc(C)nc2c1
CC(=O)c1sc2ncnc(C)c2c1C,CC(=O)c1sc2ncnc(C)c2c1C
COc1ccc(C2(c3ccc(F)c(C)c3)N=C(N)N(C)C2=O)cc1C,COc1ccc(C2(c3ccc(F)c(C)c3)N=C(N)N(C)C2=O)cc1C
CCCCCCCCc1ccc(NC)cc1,CCCCCCCCc1ccc(NC)cc1
Cc1cc(C2CC3CCC2N3)cnc1F,Cc1cc(C2CC3CCC2N3)cnc1F
Cc1cc(C2CC3CCC2N3)cnc1F,Cc1cc(C2CC3CCC2N3)cnc1F
Cc1cncc(C2CC3CCC2N3)c1,Cc1cncc(C2CC3CCC2N3)c1
Cc1cc(C2CC3CCC2N3)cnc1F,Cc1cc(C2CC3CCC2N3)cnc1F
CNC1CCCC2CC3CCN(C)CC3N2C1=O,CNC1CCCC2CC3CCN(C)CC3N2C1=O
Cc1cc(C2CC3CCC2N3)cnc1F,Cc1cc(C2CC3CCC2N3)cnc1F
Cc1cc(C2CC3CCC2N3)cnc1F,Cc1cc(C2CC3CCC2N3)cnc1F
Cc1cc(C2CC3CCC2N3)cnc1F,Cc1cc(C2CC3CCC2N3)cnc1F
Cc1cc(C2CC3CCC2N3)cnc1F,Cc1cc(C2CC3CCC2N3)cnc1F
Cc1cc(C2CC3CCC2N3)cnc1F,Cc1cc(C2CC3CCC2N3)cnc1F
Cc1cc(C2CC3CCC2N3)cnc1F,Cc1cc(C2CC3CCC2N3)cnc1F
Cc1cc(C2CC3CCC2N3)cnc1F,Cc1cc(C2CC3CCC2N3)cnc1F
Cc1ccc2c(C)nc(C)nc2c1,Cc1ccc2c(C)nc(C)nc2c1
Cc1cc(Br)c2c(c1)OCO2,Cc1cc(Br)c2c(c1)OCO2
CC(=O)c1ccccc1CC(CCCCCS)C(C)=O,CC(=O)c1ccccc1CC(CCCCCS)C(C)=O
C=C(C)C(C)=O,C=C(C)C(C)=O
Cc1ccc(Cl)cc1,Cc1ccc(Cl)cc1
CNc1cc2c(C)ncnc2cc1OC,CNc1cc2c(C)ncnc2cc1OC
CC(=O)Cc1c(C)nc2c(C)cc(C)nn12,CC(=O)Cc1c(C)nc2c(C)cc(C)nn12
CC(=O)Cc1c(C)nc2c(C)cc(C)nn12,CC(=O)Cc1c(C)nc2c(C)cc(C)nn12
Cc1c(Cc2cccnc2S(=O)(=O)c2ccc(F)cc2)c2cc(F)ccc2n1C,Cc1c(Cc2cccnc2S(=O)(=O)c2ccc(F)cc2)c2cc(F)ccc2n1C
CC(C)c1ccc(F)cc1,CC(C)c1ccc(F)cc1
CC(=O)c1c(C)[nH]c2ccccc12,CC(=O)c1c(C)[nH]c2ccccc12
CCc1ccccc1,CCc1ccccc1
CCc1ccncc1,CCc1ccncc1
CCc1cc(C)nc2ccccc12,CCc1cc(C)nc2ccccc12
CC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CCN(C)CC1,CC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CCN(C)CC1
CCc1cc(C)nc2ccccc12,CCc1cc(C)nc2ccccc12
CCc1cc(C)nc2ccccc12,CCc1cc(C)nc2ccccc12
CC(=O)c1ccc(C)cc1,CC(=O)c1ccc(C)cc1
CN[C@@H](CC(C)C)C(C)=O,CNC(CC(C)C)C(C)=O
Cc1ccc2c(c1)[nH]c1c(C(N)=O)cnc(C)c12,Cc1ccc2c(c1)[nH]c1c(C(N)=O)cnc(C)c12
COc1ncc(C)cc1Cl,COc1ncc(C)cc1Cl
CNC1CC1c1ccccc1,CNC1CC1c1ccccc1
CNC(c1ccccc1)c1ccccc1,CNC(c1ccccc1)c1ccccc1
Cc1ccc(C(C)C(F)(F)F)cc1,Cc1ccc(C(C)C(F)(F)F)cc1
COC[C@]1(O)CCc2c(C)cccc2C1,COCC1(O)CCc2c(C)cccc2C1
CNc1ccc(C(C)=O)c(O)c1,CNc1ccc(C(C)=O)c(O)c1
CC(=O)c1cc2cc(CCl)ccc2oc1=O,CC(=O)c1cc2cc(CCl)ccc2oc1=O
CN[C@@H](Cc1ccc(Cl)cc1)C(=O)C(C)=O,CNC(Cc1ccc(Cl)cc1)C(=O)C(C)=O
Cc1ccccc1F,Cc1ccccc1F
CC(c1ccncc1F)C1CC1,CC(c1ccncc1F)C1CC1
CCCCc1ccc(C(C)=O)cc1,CCCCc1ccc(C(C)=O)cc1
CC(=O)CCCCc1ccccc1,CC(=O)CCCCc1ccccc1
CC(=O)[C@@H](C)c1ccc(Cl)cc1,CC(=O)C(C)c1ccc(Cl)cc1
CCOc1ccc2c(c1)C1(C)CCN(C)C(C2=O)C1C,CCOc1ccc2c(c1)C1(C)CCN(C)C(C2=O)C1C
COCCC(C)=O,COCCC(C)=O
CCC(C)=O,CCC(C)=O
CCC(F)(F)F,CCC(F)(F)F
CNCCc1ccc(C#N)cc1,CNCCc1ccc(C#N)cc1
CCCC(C)C(=O)c1ccc2c(c1)OCO2,CCCC(C)C(=O)c1ccc2c(c1)OCO2
CC(c1ccccc1F)C1CC1,CC(c1ccccc1F)C1CC1
COCC[C@H]1CC2CN3CCc4c([nH]c5ccccc45)[C@](C(C)=O)(C2)[C@H]13,COCCC1CC2CN3CCc4c([nH]c5ccccc45)C(C(C)=O)(C2)C13
Cc1cccc2c1OP(=O)(OC[C@H]1C=C[C@@H](C)C1)OC2,Cc1cccc2c1OP(=O)(OCC1C=CC(C)C1)OC2
CO[C@@H]1COCC[C@@H]1OP(=O)(O)[S-],COC1COCCC1OP(=O)(O)[S-]
CC(=O)c1c2ccccc2nn1C,CC(=O)c1c2ccccc2nn1C
CN/N=C\c1c(O)ccc2ccccc12,CNN=Cc1c(O)ccc2ccccc12
CCCc1noc(=O)[nH]1,CCCc1noc(=O)[nH]1
CN1CCCCC1,CN1CCCCC1
CCc1ccc2[nH]c(C)cc2c1,CCc1ccc2[nH]c(C)cc2c1
CC(=O)c1ccc2c(C)n[nH]c2c1,CC(=O)c1ccc2c(C)n[nH]c2c1
Cc1ccc(O)cc1,Cc1ccc(O)cc1
Cc1ccccc1F,Cc1ccccc1F
Cc1nn(C)c(N)c1C,Cc1nn(C)c(N)c1C
C[C@H]1COCCN1C,CC1COCCN1C
Cc1ccc(C)cc1,Cc1ccc(C)cc1
CC1=CC=NC2NC3C=CC=CC3C12,CC1=CC=NC2NC3C=CC=CC3C12
Cc1ccc2ncc3ccc(=O)n(C)c3c2c1,Cc1ccc2ncc3ccc(=O)n(C)c3c2c1
Cc1ccc(C(C)C(F)(F)F)cc1,Cc1ccc(C(C)C(F)(F)F)cc1
Cc1ccc(/C=N\O)c(O)c1Cl,Cc1ccc(C=NO)c(O)c1Cl
CC(=O)C1Sc2nc(C)cc(C)c2C1N,CC(=O)C1Sc2nc(C)cc(C)c2C1N
Cc1ccc(C(C)C(F)(F)F)cc1,Cc1ccc(C(C)C(F)(F)F)cc1
CCc1ccc(C)cc1,CCc1ccc(C)cc1
COc1c(C)oc2c(ccc3ccoc32)c1=O,COc1c(C)oc2c(ccc3ccoc32)c1=O
CC(=O)Cc1cc(F)cc(F)c1,CC(=O)Cc1cc(F)cc(F)c1
CNc1cn2ncnc(C)c2c1C,CNc1cn2ncnc(C)c2c1C
CCC1(c2cccc(NC)c2)[C@@H]2CN(C)C[C@@H]21,CCC1(c2cccc(NC)c2)C2CN(C)CC21
CC(C)[C@@H]1C[C@@H]2C[C@@H]2CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,CC(C)C1CC2CC2CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)O1
CCCF,CCCF
CC(C)c1ccc(F)cc1,CC(C)c1ccc(F)cc1
CC(c1cccnc1F)C1CC1,CC(c1cccnc1F)C1CC1
CCCSc1nnc2n(C)c(=O)c3c(C)c(C)sc3n12,CCCSc1nnc2n(C)c(=O)c3c(C)c(C)sc3n12
COC1C(c2ccc(=O)oc2)C2(C)CCC3C(CCC4CC(O)CCC43C)C23OC13,COC1C(c2ccc(=O)oc2)C2(C)CCC3C(CCC4CC(O)CCC43C)C23OC13
COc1ccc(C2Cc3c(cccc3C(F)(F)F)N(C)C(=O)C2C)cc1,COc1ccc(C2Cc3c(cccc3C(F)(F)F)N(C)C(=O)C2C)cc1
CC(=O)C(O)c1ccccc1,CC(=O)C(O)c1ccccc1
Cc1cc2c(c(=O)n(C)c(=O)n2C)n1C,Cc1cc2c(c(=O)n(C)c(=O)n2C)n1C
CCCc1ccc(F)cc1,CCCc1ccc(F)cc1
CNc1cc2c3c(c1)C(=O)NNC=C3C(c1cnn(C)c1)N2,CNc1cc2c3c(c1)C(=O)NNC=C3C(c1cnn(C)c1)N2
CCC1OC(CC)(C(F)(F)F)c2c(ccc(F)c2F)NC1=O,CCC1OC(CC)(C(F)(F)F)c2c(ccc(F)c2F)NC1=O
Cc1ccc2c(=O)c(C)coc2c1,Cc1ccc2c(=O)c(C)coc2c1
CCc1ccc(F)cc1,CCc1ccc(F)cc1
Cc1ccc(F)c(Cl)c1,Cc1ccc(F)c(Cl)c1
Cc1ccc(Cl)c(Cl)c1F,Cc1ccc(Cl)c(Cl)c1F
Cc1ccc(F)cc1,Cc1ccc(F)cc1
Cc1ccc(C(C)C(F)(F)F)cc1,Cc1ccc(C(C)C(F)(F)F)cc1
Cn1cc(Cc2ccccc2)nn1,Cn1cc(Cc2ccccc2)nn1
CCC1CC1,CCC1CC1
CC(=O)c1cnn(C)c1,CC(=O)c1cnn(C)c1
Cc1c(F)cncc1F,Cc1c(F)cncc1F
Cc1ccc2c3c(n(C)c2c1)CNCCC3,Cc1ccc2c3c(n(C)c2c1)CNCCC3
CNC1(C#N)CCC1,CNC1(C#N)CCC1
CNC(C)(C)C#N,CNC(C)(C)C#N
CNC1(C#N)CC1,CNC1(C#N)CC1
CNC1(C#N)CC1,CNC1(C#N)CC1
CNC1(C#N)CC1,CNC1(C#N)CC1
Cc1ncnc2c1C(C)C(=O)N2,Cc1ncnc2c1C(C)C(=O)N2
CCCC(=O)CC,CCCC(=O)CC
Cc1ccc2c(=O)c(C)coc2c1,Cc1ccc2c(=O)c(C)coc2c1
CC(=O)C(C)CC(C)C,CC(=O)C(C)CC(C)C
CCc1n[nH]c2cc([C@@H]3C[C@@]34C(=O)Nc3ccccc34)ccc12,CCc1n[nH]c2cc(C3CC34C(=O)Nc3ccccc34)ccc12
CNc1ccc(C)cn1,CNc1ccc(C)cn1
Cc1ccc2c(C)nc(C)nc2c1,Cc1ccc2c(C)nc(C)nc2c1
CC(=O)[C@@H]1CC(S(=O)(=O)c2ccccc2)C[C@H]1C(C)=O,CC(=O)C1CC(S(=O)(=O)c2ccccc2)CC1C(C)=O
CN1C(=O)C(C)(c2ccc(O)cc2)N(C)C1=S,CN1C(=O)C(C)(c2ccc(O)cc2)N(C)C1=S
CCc1n[nH]c2cc([C@@H]3C[C@@]34C(=O)Nc3ccccc34)ccc12,CCc1n[nH]c2cc(C3CC34C(=O)Nc3ccccc34)ccc12
CCc1n[nH]c2cc([C@@H]3C[C@@]34C(=O)Nc3ccccc34)ccc12,CCc1n[nH]c2cc(C3CC34C(=O)Nc3ccccc34)ccc12
CCc1n[nH]c2cc([C@@H]3C[C@@]34C(=O)Nc3ccccc34)ccc12,CCc1n[nH]c2cc(C3CC34C(=O)Nc3ccccc34)ccc12
CN1CCCC1c1cccc(F)c1,CN1CCCC1c1cccc(F)c1
Cc1ccc(Cl)cc1,Cc1ccc(Cl)cc1
CNc1nc2ccc3[nH]ncc3c2s1,CNc1nc2ccc3[nH]ncc3c2s1
CNc1nc2ccc3[nH]ncc3c2s1,CNc1nc2ccc3[nH]ncc3c2s1
CN1CCC(c2ccc(Cl)cc2)CC1,CN1CCC(c2ccc(Cl)cc2)CC1
CN1Cc2ccccc2C1,CN1Cc2ccccc2C1
CNc1nc2ccccc2n1C,CNc1nc2ccccc2n1C
Cc1ccccc1,Cc1ccccc1
CNCc1cccc(C)c1,CNCc1cccc(C)c1
CCc1[nH]c(=O)n(C)c1C(=O)c1ccc(C)cc1,CCc1[nH]c(=O)n(C)c1C(=O)c1ccc(C)cc1
CN1CC(C)(C)c2ncc(Cc3ccc(F)cc3O)cc21,CN1CC(C)(C)c2ncc(Cc3ccc(F)cc3O)cc21
CN[C@H]1CCc2cc(N)c(OC)c(OC)c2-c2ccc(SC)c(=O)cc21,CNC1CCc2cc(N)c(OC)c(OC)c2-c2ccc(SC)c(=O)cc21
Cc1csc(S(=O)(=O)c2cc([N+](=O)[O-])ccc2C)n1,Cc1csc(S(=O)(=O)c2cc([N+](=O)[O-])ccc2C)n1
CNCc1cccc(F)c1,CNCc1cccc(F)c1
CNC1CCC(C)CC1,CNC1CCC(C)CC1
CC1CC(C)CN(C)C1,CC1CC(C)CN(C)C1
Cc1ccc(F)c2c1CCC2,Cc1ccc(F)c2c1CCC2
CC(C)=O,CC(C)=O
CC(C)=O,CC(C)=O
CNc1ccc2c(Cl)c(OC)oc(=O)c2c1,CNc1ccc2c(Cl)c(OC)oc(=O)c2c1
CCc1ccc(OC)c(C)c1,CCc1ccc(OC)c(C)c1
Cc1c(Cl)ccc2c1OCO2,Cc1c(Cl)ccc2c1OCO2
CN1CC(C)(C)c2ncc(Cc3ccc(F)cc3F)cc21,CN1CC(C)(C)c2ncc(Cc3ccc(F)cc3F)cc21
CNc1cccc(F)c1C(C)=O,CNc1cccc(F)c1C(C)=O
CNc1ccc(O)c(C(C)=O)c1,CNc1ccc(O)c(C(C)=O)c1
CCc1ccc2[nH]cc(C(C)=O)c(=O)c2c1,CCc1ccc2[nH]cc(C(C)=O)c(=O)c2c1
CN1CC(C)(C)c2ncc(Cc3ccc(F)cc3)cc21,CN1CC(C)(C)c2ncc(Cc3ccc(F)cc3)cc21
Cc1cccnc1F,Cc1cccnc1F
CN1CC(C)(C)c2ncc(Cc3ccc(F)cc3)cc21,CN1CC(C)(C)c2ncc(Cc3ccc(F)cc3)cc21
CNCc1cccc(C)c1,CNCc1cccc(C)c1
COCC(F)(F)Cl,COCC(F)(F)Cl
CC(=O)c1cc2c(cc1F)OC(c1ccc(F)cc1F)(c1ccc(F)cc1F)O2,CC(=O)c1cc2c(cc1F)OC(c1ccc(F)cc1F)(c1ccc(F)cc1F)O2
CC(=O)c1cc2c(cc1Cl)OC(c1ccccc1)(c1ccccc1)O2,CC(=O)c1cc2c(cc1Cl)OC(c1ccccc1)(c1ccccc1)O2
CCOC,CCOC
CC(=O)c1c[nH]c2ccccc12,CC(=O)c1c[nH]c2ccccc12
Cc1ccc(F)cc1,Cc1ccc(F)cc1
Cc1ccc(C)c(F)c1,Cc1ccc(C)c(F)c1
CCC1C(O)CC2OC(c3nc(C(C)=O)cs3)CCC21,CCC1C(O)CC2OC(c3nc(C(C)=O)cs3)CCC21
COCC(C)c1ccc(C(F)(F)F)cc1,COCC(C)c1ccc(C(F)(F)F)cc1
CCc1cc(C)ccc1C,CCc1cc(C)ccc1C
CNC(C)c1cccc(C)c1,CNC(C)c1cccc(C)c1
CCC1C(O)CC2OC(c3nc(C(C)=O)cs3)CCC21,CCC1C(O)CC2OC(c3nc(C(C)=O)cs3)CCC21
Cc1cccc(F)c1,Cc1cccc(F)c1
CC[C@H]1[C@H]2CC[C@H](c3nc(C(C)=O)cs3)O[C@H]2C[C@H]1O,CCC1C(O)CC2OC(c3nc(C(C)=O)cs3)CCC21
CC(=O)C(C)c1ccccc1,CC(=O)C(C)c1ccccc1
CC(=O)C(=O)c1c[nH]c2c(C#N)ccc(F)c12,CC(=O)C(=O)c1c[nH]c2c(C#N)ccc(F)c12
CO,CO
CN1C(=O)C2C(O)CCN2C1=O,CN1C(=O)C2C(O)CCN2C1=O
CC(C)C,CC(C)C
CN1CC(C)(C)c2[nH]c(=O)c(Cc3ccc(F)cc3)cc21,CN1CC(C)(C)c2[nH]c(=O)c(Cc3ccc(F)cc3)cc21
CC(=O)c1cc2ccccc2oc1=O,CC(=O)c1cc2ccccc2oc1=O
CCc1ccc2[nH]cc(C(C)=O)c(=O)c2c1,CCc1ccc2[nH]cc(C(C)=O)c(=O)c2c1
CCCc1ccc2oc(C)cc(=O)c2c1,CCCc1ccc2oc(C)cc(=O)c2c1
Cc1cccs1,Cc1cccs1
CN1CCOCC1,CN1CCOCC1
CCCCNCc1ccccc1,CCCCNCc1ccccc1
Cc1cc2c(cc1[N+](=O)[O-])[nH]c(=O)c1nccn12,Cc1cc2c(cc1[N+](=O)[O-])[nH]c(=O)c1nccn12
CCCN1CN(C)C2(CCN(C)CC2)C1=O,CCCN1CN(C)C2(CCN(C)CC2)C1=O
CCc1cc(F)c(F)c(F)c1,CCc1cc(F)c(F)c(F)c1
CN1CC(C)(C)c2cc(=O)n(C)cc21,CN1CC(C)(C)c2cc(=O)n(C)cc21
CN[C@@H](C)CN(C)C,CNC(C)CN(C)C
CN1CC(C)(C)c2ncc(C(O)c3ccc(F)cc3)cc21,CN1CC(C)(C)c2ncc(C(O)c3ccc(F)cc3)cc21
CN1Cc2ccccc2C1=O,CN1Cc2ccccc2C1=O
CC(C)c1ccccc1Cl,CC(C)c1ccccc1Cl
CC(=O)c1ccc2c(c1)OC(c1ccccc1)(c1ccccc1)O2,CC(=O)c1ccc2c(c1)OC(c1ccccc1)(c1ccccc1)O2
CC(=O)c1cc2c(cc1F)OC(c1ccccc1)(c1ccccc1)O2,CC(=O)c1cc2c(cc1F)OC(c1ccccc1)(c1ccccc1)O2
Cc1ccc2oc(C)cc(=O)c2c1,Cc1ccc2oc(C)cc(=O)c2c1
Cc1ccc2oc(C)cc(=O)c2c1,Cc1ccc2oc(C)cc(=O)c2c1
Cc1ccccc1N,Cc1ccccc1N
CCc1ccc2[nH]cc(C(C)=O)c(=O)c2c1,CCc1ccc2[nH]cc(C(C)=O)c(=O)c2c1
COC(C)C,COC(C)C
CCC(CC)COC,CCC(CC)COC
CCc1ccc2[nH]cc(C(C)=O)c(=O)c2c1,CCc1ccc2[nH]cc(C(C)=O)c(=O)c2c1
CNC(c1ccccc1)c1ccccc1,CNC(c1ccccc1)c1ccccc1
CNC1C2CC3CC1CC(C(N)=O)(C3)C2,CNC1C2CC3CC1CC(C(N)=O)(C3)C2
Cc1ccc(Cl)cc1,Cc1ccc(Cl)cc1
CCOC,CCOC
CNc1ccc(C(C)(C)NC(=S)NCc2ccc(C(C)(C)C)cc2)cc1,CNc1ccc(C(C)(C)NC(=S)NCc2ccc(C(C)(C)C)cc2)cc1
CC(=O)c1cccc(C)c1,CC(=O)c1cccc(C)c1
Cc1ccccc1Br,Cc1ccccc1Br
CN1CCCC1Cc1ccccc1,CN1CCCC1Cc1ccccc1
CNc1ccccc1C(C)=O,CNc1ccccc1C(C)=O
Cc1ccc(C)c(F)c1,Cc1ccc(C)c(F)c1
CN1CCN2C(=O)c3ccncc3C12c1ccc(Cl)cc1,CN1CCN2C(=O)c3ccncc3C12c1ccc(Cl)cc1
CNc1ccccc1C(C)=O,CNc1ccccc1C(C)=O
CC(=O)c1cc2c(cc1F)OC(c1ccc(F)cc1)(c1ccc(F)cc1)O2,CC(=O)c1cc2c(cc1F)OC(c1ccc(F)cc1)(c1ccc(F)cc1)O2
CS(=O)(=O)c1cc2c(cc1F)OC(c1ccc(F)cc1)(c1ccc(Cl)cc1Cl)O2,CS(=O)(=O)c1cc2c(cc1F)OC(c1ccc(F)cc1)(c1ccc(Cl)cc1Cl)O2
Cc1ncnn2cc(OCC(C)C)c(C)c12,Cc1ncnn2cc(OCC(C)C)c(C)c12
Cc1ccc(C)cc1,Cc1ccc(C)cc1
CN[C@H]1CCCC[C@H]2CC[C@@H](C(C)=O)N2C1=O,CNC1CCCCC2CCC(C(C)=O)N2C1=O
CNC(c1ccccc1)c1ccccc1,CNC(c1ccccc1)c1ccccc1
CC(=O)[C@H](C)N,CC(=O)C(C)N
CN[C@H]1Cc2ccccc2[C@H]2CC[C@@H](C(C)=O)N2C1=O,CNC1Cc2ccccc2C2CCC(C(C)=O)N2C1=O
CNC(C)C(C)=O,CNC(C)C(C)=O
Cc1cn(C)cc1C#N,Cc1cn(C)cc1C#N
CNc1nc(C)c2cccc(C)c2n1,CNc1nc(C)c2cccc(C)c2n1
