DRUG SMILES,FRAG_SMILES
COC(=O)c1ccc2[nH]c(O)c(C(=Nc3ccc(N(C)C(=O)CN4CCN(C)CC4)cc3)c3ccccc3)c2c1,CCC(C)=O
CN1CCN(Cc2ccc(-c3cccc(C(=O)Nc4ccccc4CC(=O)O)c3)cc2)CC1,CNc1ccccc1CC(C)=O
CC1(C)OC(=O)c2ccc(Nc3ncc(-c4nnco4)c(NC(CO)c4ccccc4)n3)cc21,Cc1ccc2c(c1)C(C)(C)OC2=O
CN(C)S(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc(Cl)c2N2CCCCC2)cc1,CS(=O)(=O)c1ccc(S(C)(=O)=O)cc1
Cc1cc(C)cc(Nc2nc(NC3CCCCC3N)n3ccnc3c2C(N)=O)c1,Cc1nc(C)n2ccnc2c1C(N)=O
Oc1ccc2c3c1OC1C(OCC4CO4)CCC4(O)C(C2)N(CC2CC2)CCC314,CC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3C)C1O5
COc1ccc(CCNCC(O)COc2ccc(O)c(O)c2)cc1OC,CCCc1ccc(OC)c(OC)c1
C=C(COC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5)C(=O)OC,CC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3C)C1O5
Clc1ccc2c(c1)C1=NCCN1c1c(-c3noc(C4CC4)n3)ncn1-2,Cc1ncn2c1N1CCN=C1c1cc(Cl)ccc1-2
CC(=O)NCCc1c2c3c(ccnc3c3ncsc13)-c1ccccc1N2,CNCCc1c2c3c(ccnc3c3ncsc13)-c1ccccc1N2
CON(C)C(=O)C(O)C(Cc1ccccc1)NC(=O)c1cc2cc(Cl)ccc2[nH]1,CNC(Cc1ccccc1)C(O)C(C)=O
Cl.Cl.N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,Cc1ccc(C(=N)N)cc1
CC(C)(C)n1ncc(OCc2ccc(COCCF)cc2)c(Cl)c1=O,CCc1ccc(CC)cc1
C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,Cc1nn(C)c2ncnc(N)c12
O=C(NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)CF)OCc1ccccc1,CNC(Cc1ccccc1)C(=O)CF
CCOC(=O)Nc1ccc(NCc2c(C)cc(C)cc2C)cc1N,CCc1c(C)cc(C)cc1C
CC(C)(C)n1nc(Cc2cccc(Br)c2)c2c(N)ncnc21,CC(C)(C)C
CC(C)C(C)(O)C1CN(c2nc(-c3[nH]nc4ncccc34)c(F)cc2Cl)CCN1,Cc1[nH]nc2ncccc12
COC(=O)N1C(=O)C(c2ccccc2)(C2CCCC2)N1C(=O)OC,CN1C(=O)C(c2ccccc2)(C2CCCC2)N1C
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCC(=O)O,CCC1C(O)CC(=O)C1CCCCC(C)=O
CC(C)(C)OC(=O)NC(Cc1ccc(Br)cc1)C(=O)NCC#N,CNC(Cc1ccc(Br)cc1)C(C)=O
CCOC(=O)c1sc(-c2cccs2)nc1C,Cc1cccs1
COc1cc2oc(=O)ccc2c(OC)c1CC=C(C)C,CCCc1c(OC)cc2oc(=O)ccc2c1OC
CN(C)CC(C)(C)CNc1nn2c(-c3ccccc3)nnc2cc1C1CCC1,CCC(C)(C)CN(C)C
CCC(=O)c1csc(NC(=O)C(C(C)c2ccccc2)N2C(=O)NC(c3ccc(OCCO)cc3)C2=O)n1,Cc1ccc(C2NC(=O)N(C)C2=O)cc1
NC(=O)c1ccccc1Nc1ccnc(Nc2cccc(O)c2)n1,Cc1ccccc1C(N)=O
O=C1NC(=O)C(=Cc2ccc(-c3ccccc3O)o2)S1,Cc1ccccc1O
CCC(NC)C(=O)NC1CCCC2CCC(C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,CNC1CCCC2CCC(C(C)=O)N2C1=O
CCOc1ccc(-c2nc(-c3cccc4c3CCC4NCCO)no2)cc1OCC,CCOc1ccc(C)cc1OCC
CN1CCc2cc(-c3ccccc3)cc3c2C1Cc1ccc(O)c(O)c1-3,Cc1cc2c3c(c1)-c1c(ccc(O)c1O)CC3N(C)CC2
CCCC(NC(=O)OC(C)(C)C)C(=O)NCC#N,CCCC(NC)C(C)=O
CC(C)(C)OC(=O)N1CCCC1C(=O)NCC#N,CC(=O)C1CCCN1C
Cc1[nH]nc2ncc(C(=O)N3CCCC3c3ccc(Cl)cc3)cc12,CC(=O)c1cnc2n[nH]c(C)c2c1
CC(C)(C)OC(=O)NC(Cc1ccc(-c2ccccc2)cc1)C(=O)NCC#N,COC(C)(C)C
Cc1ncc(Cl)cc1NCc1ccc(C(=O)NC(CC2CCCC2)C(=O)NC2CC2)s1,CCc1ccc(C(C)=O)s1
CC(C)c1nn(-c2c(Cl)cccc2Cl)c2nc(Cc3ccc(OCCO)cc3)[nH]c(=O)c12,Cc1c(Cl)cccc1Cl
O=C(O)CCCCCCC1C(=O)N(Cc2ccccc2)C(=O)N1NCC(O)C1CCCCC1,CCC(O)C1CCCCC1
COc1ccc(C=CC=C2C(=O)NC(=O)NC2=O)cc1,CCC=Cc1ccc(OC)cc1
COc1ccc(-n2c(SCc3nc(-c4ccc(C)cc4)no3)nnc2-c2ccncc2)cc1,COc1ccc(C)cc1
COc1ncc(-c2ccc3ncc(Cl)c(=O)n3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,CNc1cc(C)cnc1OC
OC1CCCc2nc3ccccc3c(NCc3ccccc3)c21,Cc1c2c(nc3ccccc13)CCCC2O
CCCCCCCC(=O)OCC(O)COC(=O)CCCCCCC,CCCCCCCC(C)=O
S=c1[nH]nc(Cc2ccccc2)n1-c1ccccc1,Cn1c(Cc2ccccc2)n[nH]c1=S
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)n1c(C)nc2ccccc21,Cc1nc2ccccc2n1C
CCCCNNC(=O)c1ccc(Br)cc1,CNC
CC(CCC(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C,CC(=O)CCC(C)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C
Cc1ccc(-c2n[nH]c3c2C(c2cccc(O)c2)N(c2ccc(C(=O)O)cc2)C3=O)cc1,Cc1n[nH]c2c1C(c1cccc(O)c1)N(C)C2=O
COc1cc(N)c(Cl)cc1C(=O)NC1CCNCC1OC,CNC1CCNCC1OC
CCCCCCCCCCCCCC(O)CC(=O)OC,CCCCCCCCCCCCCC(O)CC(C)=O
CCOC(=O)c1cc(NC(=O)c2cccs2)ccc1OCC(O)CNC(C)(C)C,CNc1ccc(C)c(C(C)=O)c1
CC(C)(C)OC(=O)NC(Cc1ccsc1)C(=O)NCC#N,CNC(Cc1ccsc1)C(C)=O
Nc1cc(COc2c(Cl)cc(CC(N)C(=O)O)cc2Cl)c2oc(-c3ccccc3)nc2c1,CC(=O)C(N)Cc1cc(Cl)c(C)c(Cl)c1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,Cc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C
COc1ccc(-c2csc(NC(=O)C3CCCCN3S(=O)(=O)c3ccc(C)cc3)n2)cc1,COc1ccc(C)cc1
O=C(Nc1cccnc1)c1cc(C(=O)c2c(F)cccc2Br)c[nH]1,CC(=O)c1cc(C(=O)c2c(F)cccc2Br)c[nH]1
COc1ccc(Nc2ccn(-c3ccccc3)n2)cc1,COc1ccc(C)cc1
N#Cc1ccc(OCC2CCC(C(=O)N3CCCC3C#N)N2)cc1,Cc1ccc(C#N)cc1
CCC(C(=O)NC1CCCC2CCC(C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O)N(C)C,CNC(c1ccccc1)c1ccccc1
CN(CCCOc1ccc(Cc2ccccc2)cc1)CCC(=O)O.Cl,Cc1ccc(Cc2ccccc2)cc1
CC(C)CC(C=O)NC(=O)C(NS(=O)(=O)c1ccc(F)cc1)C(C)C,CS(=O)(=O)c1ccc(F)cc1
COc1ccc(OCC2CCC(C(=O)N3CCCC3C#N)N2)cc1,COc1ccc(C)cc1
CC(C)=CCc1cc2c(cc1O)OCC1c3ccc(O)cc3OC21,CCCc1cc2c(cc1O)OCC1c3ccc(O)cc3OC21
CN1CCCN(C(=O)c2cccc(-c3ccc(C=C4C(=O)Nc5ccc(Cl)cc54)o3)c2)CC1,CC1C(=O)Nc2ccc(Cl)cc21
CC(C)C1CN(c2nc(Nc3cc(C(C)(C)C)[nH]n3)c3cc[nH]c3n2)CCN1,Cc1nc(C)c2cc[nH]c2n1
CC(C)NC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(O)CCc1ccccc1,CCC(O)CCc1ccccc1
CC(C)CC(NC(=O)C(N)Cc1ccccc1)C(=O)O,CNC(CC(C)C)C(C)=O
Cc1ccc(O)c(-c2ccc(C=C3SC(=O)NC3=O)o2)c1,CCc1ccc(C)o1
Cc1cccc(C(=O)NCN2CCC(c3cccc[n+]3[O-])CC2)c1,CC(=O)c1cccc(C)c1
CCCCCCCCCCOc1ccc[n+](CC(P(=O)([O-])O)P(=O)(O)O)c1,CCCCCCCCCCC
O=C(O)c1cccc(Nc2ccc(C(F)(F)F)cc2)c1,Cc1ccc(C(F)(F)F)cc1
COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n(C(C)C2CCOCC2)c2ccccc12,CNCc1c(OC)cc(C)[nH]c1=O
O=S(=O)(Nc1nnc2cc(OCC34CC5CC(CC(C5)C3)C4)c(C3CC3)cn12)C1CC1,Cc1cc2nnc(C)n2cc1C1CC1
CCOC(=O)c1ccc(NC(=O)CN2CCCCC2)cc1,CNc1ccc(C(C)=O)cc1
O=C(NC1=CC(=O)c2ccccc2C1=O)c1ccccc1,CNC1=CC(=O)c2ccccc2C1=O
CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)C1CCNC1,CC(=O)C(C)C
N#Cc1ccc(-c2cnc3[nH]cc(NC(=O)c4cccnc4)c3c2)cc1,CNc1c[nH]c2ncc(C)cc12
CC(=O)Nc1ccc(C(=O)Nc2ccc(F)cc2N)cc1,CNc1ccc(C(C)=O)cc1
Cc1c(-c2ccc3ncccc3c2)nnn1-c1cccnc1F,Cc1ccc2ncccc2c1
Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,CC(=O)C1(C)CCc2c(C)c(O)c(C)c(C)c2O1
COC(=O)CC1N=C(c2ccc(Cl)cc2)c2c(sc(C)c2C)-n2c(C)nnc21,COC
O=c1[nH]c(N2CCC3(CC2)CN(CCO)c2cc(F)cc(F)c23)nc2c1CCCC2,Cc1nc2c(c(=O)[nH]1)CCCC2
C[N+]1(CCc2ccccc2)CCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,CC(=O)C(O)(c1ccccc1)c1ccccc1
NC(=O)c1sc(-c2ccc(Cl)cc2)cc1N,Cc1ccc(Cl)cc1
N#CC(C(=O)Nc1ccc(C(F)(F)F)cc1)=C(O)C1CC1,CNc1ccc(C(F)(F)F)cc1
COCC(C)n1c(C2CCOCC2)nc2cnc3cc(-c4c(C)noc4C)c(OC)cc3c21,COc1cc2c(cc1C)ncc1nc(C3CCOCC3)n(C)c12
CCC(=O)N1CCOc2c(cc(-c3ccc(OC)c(OC)c3)cc2OCC2CCCN(C)C2)C1,COc1ccc(C)cc1OC
CCCCNc1ccc(C(=O)OCCN(CC)CC)cc1,CCCN(CC)CC
N#CC1CCCN1C(=O)C1CCC(COc2cccnc2Cl)N1,CCC1CCC(C(C)=O)N1
COc1cc2cc(C(=O)O)[nH]c2cc1OCc1ccccc1,COc1cc2cc(C(C)=O)[nH]c2cc1C
Nc1ccccc1S(=O)(=O)Nc1cccc2cccnc12,Cc1cccc2cccnc12
CN(C)c1ccc(C(=O)NC(CCCCCC(=O)NO)C(=O)Nc2cccc3cccnc23)cc1,CNc1cccc2cccnc12
COc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccc(-c4ccccc4)cc3)CC2C(=O)NO)cc1,COc1ccc(S(C)(=O)=O)cc1
O=C(Nc1ccc(S(=O)(=O)C(F)(F)F)cc1)C1=CCN(c2ncccc2C(F)(F)F)CC1,CNc1ccc(S(=O)(=O)C(F)(F)F)cc1
CC(C)CC(CO)Nc1nc(SC(C)c2ccccc2)nc2nc(N)sc12,Cc1nc(SC(C)c2ccccc2)nc2nc(N)sc12
Cc1ccc2cccc(NC(=O)c3ccc(OC(C)C)cc3)c2n1,CNc1cccc2ccc(C)nc12
NC(=O)CC(N)C(=O)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1,CC(=O)C(N)CC(N)=O
CC(C)c1cc(C(=O)O)ccc1OCC1CCC(C(=O)N2CCCC2C#N)N1,CC(=O)c1ccc(C)c(C(C)C)c1
CN(C(=O)n1cnc(-c2ccc[n+]([O-])c2)c1)C1CCCCC1,CN(C)C1CCCCC1
COc1cc2c(C)c(CC(=O)N3CCOCC3)c(=O)oc2c(C=O)c1O,COc1cc2c(C)c(CC(C)=O)c(=O)oc2c(C=O)c1O
CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C)CC3)nc2)nc2c1cnn2C(C)C,CCCc1cc(C)[nH]c(=O)c1CNC
Cc1ccc2nc(NC(=O)CSc3nc4c(c(=O)n3-c3ccc(F)cc3)SCC4)sc2c1,CNc1nc2ccc(C)cc2s1
O=C(NC1CC(=O)N(CCCN2CCN(c3cccc(Cl)c3)CC2)C1=O)C1CCCCC1,CC(=O)C1CCCCC1
Cc1cc(I)ccc1Nc1c(C(=O)NOCC2CC2)cc(F)c(F)c1F,CC(=O)c1cc(F)c(F)c(F)c1C
CC1CC(=O)Nc2cccc(-c3ccc4c(c3)c(-c3cnn(C)c3)nn4C)c2N1,Cc1cccc2c1NC(C)CC(=O)N2
O=C1C(Cl)=C(N2C(=O)CCC2=O)C(=O)c2ccccc21,CC1=C(Cl)C(=O)c2ccccc2C1=O
CC(C)C(C(=O)Nc1nccs1)c1ccc(Cl)cc1,CNc1nccs1
O=C1CC(NC(=O)C2CCC3CCCCC(NC(=O)c4nccc5ccccc45)C(=O)N32)C(O)O1,CC(=O)c1nccc2ccccc12
N#CC(=Cc1ccc(O)c(O)c1)C(=O)OCCc1cccs1,CCc1ccc(O)c(O)c1
O=C(Nc1ccccc1)N1CCN(Cc2ccc3ccccc3n2)CC1,CCc1ccc2ccccc2n1
CCCC(=O)C1CCN(c2ncnc3c2CN(C(=O)c2ccc(-c4ccccc4)cc2)CC3)CC1,Cc1ncnc2c1CN(C)CC2
CC#CC1CN(S(=O)(=O)c2ccc(N)nc2)CCN1c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,Cc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2CC(F)(F)F,CCC(F)(F)F
CC(=O)OC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C,CC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C
COc1cc(N)c(Cl)cc1C(=O)NC1CCN2CCCC1C2,COc1cc(N)c(Cl)cc1C(C)=O
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,CC(c1ccccc1)c1ccc(Cl)cc1
COc1ccccc1C=CC(=O)c1ccccc1O,CCC(=O)c1ccccc1O
CCCCOCCOc1nc(-c2ccc(C(=O)O)c(F)c2)sc1C,CCCOc1nc(C)sc1C
O=C(NCCCN1CCN(c2cccc(Cl)c2)CC1)C1CCC(=O)N1C(=O)C1CCCCC1,CC(=O)C1CCCCC1
NC(=O)Nc1sc(-c2ccc(Cl)cc2)cc1C(=O)NC1CCCNC1,CC(=O)c1cc(C)sc1NC(N)=O
Br.C=CCN1CCc2c(cc(O)c(O)c2Cl)C(c2cccc(C)c2)C1,Cc1cccc(C2CN(C)CCc3c2cc(O)c(O)c3Cl)c1
O=S(=O)(NC1CCNCC1)c1cc(S(=O)(=O)c2ccccc2)ccc1C(F)(F)F,CS(=O)(=O)c1cc(S(=O)(=O)c2ccccc2)ccc1C(F)(F)F
CN(C)c1cccc(Oc2cnc(Nc3cccc(O)c3)nc2)c1,Cc1cccc(N(C)C)c1
CC(C)S(=O)(=O)c1ccc2nccc(Nc3ccc4scnc4c3)c2c1,Cc1ccnc2ccc(S(=O)(=O)C(C)C)cc12
O=C(NC1CC(=O)N(CCCCN2CCN(c3cccc(Cl)c3)CC2)C1=O)C1CCCCC1,CC(=O)C1CCCCC1
CCN(CC)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C.Cl,COCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
CC(N)C(=O)Nc1nc(-c2ccc(Br)cc2)c(-c2ccccc2)s1,Cc1ccc(Br)cc1
CC(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,COC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,CC(=O)C1=C(C)NC(C)=C(C(C)=O)C1c1cccc([N+](=O)[O-])c1
Cc1c(-c2ccc3c(c2)CN(C(C)C)C3=O)nnn1-c1ccc(F)cc1F,Cc1ccc2c(c1)CN(C)C2=O
CC(C)(C)OC(=O)NC(CC1CCCCC1)C(=O)NCC#N,CNC(CC1CCCCC1)C(C)=O
COc1ccc2[nH]c(Br)c(CCNC(C)=O)c2c1,CNCCc1c(Br)[nH]c2ccc(OC)cc12
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(CC)CC)c1ccccc1CC2,CNc1ccc2c(c1)N(C)c1ccccc1CC2
CC1(C)Cc2c(sc(NC(=S)NC(=O)c3ccccc3)c2C(=O)O)CO1,CNC(=S)Nc1sc2c(c1C(C)=O)CC(C)(C)OC2
Cl.Cn1ccc2cc(NC(=O)Nc3cccnc3)ccc21,CNc1ccc2c(ccn2C)c1
O=C(Oc1coc(CSc2ncccn2)cc1=O)c1ccc([N+](=O)[O-])cc1,CC(=O)c1ccc([N+](=O)[O-])cc1
CCCC(NC(=O)C(C#N)=Cc1cccc(Br)n1)c1ccccc1,CC(=O)C(C)C#N
CC1CCN(CCC2CCCN2S(=O)(=O)c2cccc(O)c2)CC1.Cl,CS(=O)(=O)c1cccc(O)c1
COC(=O)N(CC(=O)O)Cc1cccc(OCc2nc(-c3ccc(Cl)cc3)oc2C)c1,CCc1cccc(C)c1
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCO)cc23)c1.Cl,C#Cc1cccc(C)c1
O=C(O)CCc1cc(C(=O)c2ccc(OC3CCCC3)cc2O)ccc1OCc1ccc2c(=O)[nH]oc2c1,CC(=O)CCc1cc(C(=O)c2ccc(C)cc2O)ccc1C
O=C(Nc1ccn(Cc2ccc(O)cc2C(F)(F)F)n1)c1c(F)cccc1F,CC(=O)c1c(F)cccc1F
N#CC1CCCN1C(=O)C1CCC(COc2cc(NC(=O)c3ccn[nH]3)ccc2Cl)N1,CNc1ccc(Cl)c(C)c1
COCC(=O)C(CC1CCNC1=O)NC(=O)C(CC(C)C)NC(=O)c1cc2ccccc2[nH]1,CNC(CC1CCNC1=O)C(=O)COC
O=C(COc1cccc2c(=O)[nH]ccc12)c1ccccc1,Cc1cccc2c(=O)[nH]ccc12
CC(C=CC1(O)C2(C)COC1(C)CC(=O)C2)=CC(=O)O,CC(C)C=CC1(O)C2(C)COC1(C)CC(=O)C2
COc1cc(C=CC(=O)NCCn2c(C)cc3ccccc32)cc(OC)c1OC,Cc1cc2ccccc2n1C
O=C(O)c1c(O)c(Cc2ccc(Cl)cc2)nc2c3c(ccc12)CCCC3,CC(=O)c1c(O)c(Cc2ccc(Cl)cc2)nc2c3c(ccc12)CCCC3
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1.Cl,CCCc1ccc(C)cc1
O=C(O)Cc1cc(I)c(Oc2ccc(O)cc2)c(I)c1,Cc1ccc(O)cc1
CN(C(=O)C=Cc1ccoc1)C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5.Cl,CN(C)C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3C)C1O5
CC(C)(C)OC(=O)NC(C(=O)NCC#N)c1ccccc1,CNC(C(C)=O)c1ccccc1
CC(C)NCCN(C(C)C)S(=O)(=O)c1ccc(Cl)cc1Cl,CCCN(C)C(C)C
CCNC(=O)C(=O)C(Cc1ccc(Cl)cc1)NC(=O)C(NC(=O)CCCCC1CCSS1)C(C)C,CNC(Cc1ccc(Cl)cc1)C(=O)C(C)=O
COc1c(OCC=C(C)CCC=C(C)C)ccc2ccc(=O)oc12,COc1c(C)ccc2ccc(=O)oc12
Cc1ccc(OCC2CCC(C(=O)N3CCCC3C#N)N2)cc1,Cc1ccc(C)cc1
CC(C)(C)OC(=O)NC(CC1CC1)C(=O)NCC#N,CNC(CC1CC1)C(C)=O
CC(CN1CCC2(C)c3cccc(O)c3CC1C2(C)C)OCc1ccccc1,CN1CCC2(C)c3cccc(O)c3CC1C2(C)C
CN1CCN(c2nc3ccccc3nc2Cl)CC1,Cc1nc2ccccc2nc1Cl
CC1COCCN1c1cc(=O)n2c(n1)N(Cc1cncc(Cl)c1)C(C(F)(F)F)CC2,Cc1cc(=O)n2c(n1)N(C)C(C(F)(F)F)CC2
N#CCNC(=O)C(Cc1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1,CC(=O)c1ccc(C)cc1
CC(C)(C)OC(=O)c1ccc(-n2[nH]cc(-n3ccnn3)c2=O)nc1,CC(=O)c1ccc(C)nc1
CCCNc1ccc2ncc(-c3ccc4[nH]ncc4c3)n2n1,CCCNc1ccc2ncc(C)n2n1
COC12CCC3(CC1NC(=O)C=Cc1ccccc1)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,CCC1CC1
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,CNCC1CCCCN1
COc1c(N2CCCC(=C(F)CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CC1CCCN(C)C1
NC(CO)C(=O)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1,CN1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3C)c3c(n2)C(C)(C)S(=O)(=O)C3)cc1,Cc1nc(C)c2c(n1)C(C)(C)S(=O)(=O)C2
CN(C)CCCOC(=O)C(O)(c1ccsc1)C1CCCCC1,CC(=O)C(O)(c1ccsc1)C1CCCCC1
COc1ccc2c(c1O)C13CC(=O)N(C)C14CC2OC4(OC)C(OC)C(OC(=O)C=Cc1ccccc1)C3,COc1ccc2c(c1O)C13CC(=O)N(C)C14CC2OC4(OC)C(OC)C(OC)C3
CC(=O)C1=NN2c3cc(Cl)ccc3OCC2C1(CCCN1CCN(C(C)=O)CC1)c1ccccc1,CN1CCN(C)CC1
CNC(=O)c1ccc(OC(C)C(=O)N2CCN(C(=O)c3ccccc3)CC2C)c(OC)c1,CC(=O)c1ccccc1
CC(C)=CCc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)cc(O)c1O,CCCc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)cc(O)c1O
N#CC1CCCN1C(=O)C1CCC(COCc2ccccc2)N1,CCc1ccccc1
CCN1CC2(C)CCC(OC)C34C2C(OC(C)=O)C2(OCOC25CC(OC)C2CC3(O)C5C2OC)C14,CCN1CC2(C)CCC(OC)C34C2C(C)C2(OCOC25CC(OC)C2CC3(O)C5C2OC)C14
Cc1ccc(C=CC(=O)NCCCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)cn1,CCc1ccc(C)nc1
Cc1cc(OCC(=O)O)c(C)cc1CCNC(C)C(O)c1ccc(O)cc1,CCC(C)=O
CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,Cc1ccccc1
COc1ccc2nc(-c3ccc(N(C)C)cc3)sc2c1,COc1ccc2nc(C)sc2c1
OB(O)c1ccccc1OCc1cccc(Cl)c1,CCc1cccc(Cl)c1
CC(=O)c1cc(Br)ccc1OCC(=O)O,CC(=O)c1cc(Br)ccc1C
O=C(c1cc(Br)c(O)c(Br)c1)N1CCOc2ccncc21,CC(=O)c1cc(Br)c(O)c(Br)c1
CCOC(=O)c1csc(Nc2ccc(Cl)cc2)n1,Cc1ccc(Cl)cc1
O=C(NO)c1cnc(NC2(c3ccccc3)CC2)nc1,CC1(c2ccccc2)CC1
Cc1ccc(-c2noc(C)c2COc2ccc(C(=O)NC3CCOCC3)nn2)cn1,CC(=O)c1ccc(C)nn1
CSCCC(NC(=O)OC(C)(C)C)C(=O)NCC#N,CNC(CCSC)C(C)=O
N#CC1CCCN1C(=O)C1CCC(COc2ccc3c(c2)OCO3)N1,Cc1ccc2c(c1)OCO2
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,Cc1cccc2[nH]c3ccccc3c12
N#CC1CCCN1C(=O)C1CCC(CNC(=O)Nc2ccccc2)N1,CNc1ccccc1
CCCCOc1ccc(S(=O)(=O)N2CC3(CC2C(=O)NO)OCCCO3)cc1,CC(=O)C1CC2(CN1C)OCCCO2
Cc1cccc(Cc2nn(C(C)(C)C)c3ncnc(N)c23)c1,Cc1cccc(Cc2nn(C)c3ncnc(N)c23)c1
NCC1CCN(c2nccc(-c3ccc4ccccc4c3)n2)CC1,Cc1ccc2ccccc2c1
CC(C)n1cc2c3c(cccc31)C1CC(C(=O)NC3CCCCC3)CN(C)C1C2,CNC1CCCCC1
COC(=O)c1ccc(NC(=O)NCC2CCC(C(=O)N3CCCC3C#N)N2)cc1,CNc1ccc(C(C)=O)cc1
O=C(CCl)N1c2ccccc2Sc2ccccc21,CC(=O)CCl
O=c1cc(-c2ccccc2O)oc2cccc(O)c12,Cc1cc(=O)c2c(O)cccc2o1
O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,CC(=O)c1ccccc1C
O=C(O)c1ccc2c(c1)nc(NC(=O)c1ccccc1)n2CCCc1ccccc1,CC(=O)c1ccccc1
CC(C)c1cnn2c(NCc3ccccc3-n3cccn3)nc(OC3CCCNC3)nc12,Cc1nc(C)n2ncc(C(C)C)c2n1
CNC(=O)c1nccc2c(OC(C)C(=O)N3CCN(C(=O)c4ccccc4)CC3C)cccc12,CC(=O)c1ccccc1
CCc1cccc2cc(C(O)CNC(C)(C)C)oc12.Cl,CCc1cccc2cc(C(O)CC)oc12
N#CC1CCCN1C(=O)C1CCC(COc2ccccc2)N1,CCC1CCC(C(C)=O)N1
CN(C)C(=O)CCCC=CCC1C(O)CC(O)C1C=CC(O)CCc1ccccc1,CCC(O)CCc1ccccc1
N#Cc1ccc(Nc2ncnc3c2CCC3O)cc1,Cc1ccc(C#N)cc1
COc1ccccc1C=CC(=O)C=Cc1ccccc1OC,CCc1ccccc1OC
CNC(=O)c1cccc(Nc2nccc(N3CC(Oc4ccc(F)cc4C)C3)n2)c1,Cc1ccc(F)cc1C
O=C1c2ccccc2C(=O)c2oc(-c3ccc(F)cc3)nc21,Cc1ccc(F)cc1
Cc1csc(NC(=O)CSc2ccc(-c3ccccc3)nn2)n1,CC(=O)CSc1ccc(C)nn1
CC(C)(C)OC(=O)N1CCC(OCc2nc(-c3ccncc3)no2)CC1,CCc1nc(C)no1
COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1I,Cc1cnc(N)nc1N
